,BillID,SponsorLastName,SponsorFirstName,SponsorState,PrimaryOrCoSponsor
6237,455,Peterson,,,Co
6238,455,Waters,Maxine,California,Co
6239,455,Smith,,New Jersey,Co
6240,456,Cummings,,,Primary
6241,456,Issa,,,Co
6242,456,Lee,Jackson,,Co
6243,456,Scott,,Virginia,Co
6244,456,Smith,,Washington,Co
6245,456,Conyers,,,Co
6246,456,Coleman,Watson,,Co
6247,456,Norton,,,Co
6248,456,Grijalva,,,Co
6249,456,Cohen,,,Co
6250,456,Foster,,,Co
6251,456,Payne,,,Co
6252,456,Bass,,,Co
6253,456,Maloney,Sean P,New York,Co
6254,457,,,,Primary
6255,457,,,,Co
6256,458,Curbelo,,Florida,Primary
6257,458,Coffman,,,Co
6258,458,Denham,,,Co
6259,458,Diaz-Balart,,,Co
6260,458,Ros-Lehtinen,,,Co
6261,458,Amodei,,,Co
6262,458,Valadao,,,Co
6263,458,González-Colón,,Puerto Rico,Co
6264,458,Upton,,,Co
6265,458,Reichert,,,Co
6266,459,Lee,Jackson,,Primary
6267,459,,,,Co
6268,460,Booker,,,Primary
6269,460,Johnson,,,Co
6270,460,Baldwin,,,Co
6271,460,Ernst,,,Co
6272,460,Brown,,,Co
6273,460,Portman,,,Co
6274,461,Scott,,Virginia,Primary
6275,461,Pelosi,,,Co
6276,461,Polis,,,Co
6277,461,Espaillat,,,Co
6278,461,Wilson,,Florida,Co
6279,461,Sablan,,,Co
6280,461,Lawrence,,,Co
6281,461,Takano,,,Co
6282,461,Adams,,,Co
6283,461,Fudge,,,Co
6284,461,Moore,,,Co
6285,461,Frankel,,Florida,Co
6286,461,DeSaulnier,,,Co
6287,461,Walz,,,Co
6288,461,Speier,,,Co
6289,461,Cicilline,,,Co
6290,461,Krishnamoorthi,,,Co
6291,461,Carson,,Indiana,Co
6292,461,Clark,,Massachusetts,Co
6293,461,Luján,Ben R,New Mexico,Co
6294,461,Rochester,Blunt,,Co
6295,461,Kihuen,,,Co
6296,461,Lee,,,Co
6297,461,Cleaver,,,Co
6298,461,Bonamici,,,Co
6299,461,Grijalva,,,Co
6300,461,Pocan,,,Co
6301,461,Castro,,Texas,Co
6302,461,Vargas,,,Co
6303,461,Davis,,California,Co
6304,461,Roybal-Allard,,,Co
6305,461,Bass,,,Co
6306,461,Shea-Porter,,,Co
6307,461,Conyers,,,Co
6308,461,Hanabusa,,,Co
6309,461,Matsui,,,Co
6310,461,Payne,,,Co
6311,461,Velázquez,,,Co
6312,461,Hastings,,,Co
6313,461,Welch,,,Co
6314,461,Khanna,,,Co
6315,461,Rush,,,Co
6316,461,Jayapal,,,Co
6317,461,DelBene,,,Co
6318,461,Dingell,,,Co
6319,462,Grassley,,,Primary
6320,462,Durbin,,,Co
6321,463,,,,Primary
6322,463,,,,Co
6323,464,Murray,,,Primary
6324,464,Casey,,,Co
6325,464,Hirono,,,Co
6326,464,Franken,,,Co
6327,464,Schumer,,,Co
6328,464,Leahy,,,Co
6329,464,Feinstein,,,Co
6330,464,Wyden,,,Co
6331,464,Durbin,,,Co
6332,464,Menendez,,,Co
6333,464,Klobuchar,,,Co
6334,464,Merkley,,,Co
6335,464,Gillibrand,,,Co
6336,464,Blumenthal,,,Co
6337,464,Baldwin,,,Co
6338,464,Murphy,,,Co
6339,464,Heinrich,,,Co
6340,464,Warren,,,Co
6341,464,Markey,,,Co
6342,464,Booker,,,Co
6343,464,Hollen,Van,,Co
6344,464,Duckworth,,,Co
6345,464,Hassan,,,Co
6346,464,Harris,,,Co
6347,464,Reed,,,Co
6348,464,Udall,,,Co
6349,464,Brown,,,Co
6350,465,Booker,,,Primary
6351,465,Johnson,,,Primary
6352,465,Johnson,,,Co
6353,465,Baldwin,,,Co
6354,465,Ernst,,,Co
6355,465,Brown,,,Co
6356,465,Portman,,,Co
6357,465,Leahy,,,Co
6358,465,Peters,,,Co
6359,466,DeFazio,,,Primary
6360,466,,,,Co
6361,467,Smith,,New Jersey,Primary
6362,467,,,,Co
6363,468,Smith,,New Jersey,Primary
6364,468,Peterson,,,Co
6365,468,Faso,,,Co
6366,468,Posey,,,Co
6367,468,Comstock,,,Co
6368,469,McCaul,,,Primary
6369,469,Speier,,,Co
6370,469,Butterfield,,,Co
6371,469,Kelly,,Pennsylvania,Co
6372,470,Reed,,,Primary
6373,470,Capito,,,Co
6374,470,Hollen,Van,,Co
6375,470,Isakson,,,Co
6376,471,Scott,,Virginia,Primary
6377,471,Davis,,California,Co
6378,471,Grijalva,,,Co
6379,471,Courtney,,,Co
6380,471,Fudge,,,Co
6381,471,Polis,,,Co
6382,471,Sablan,,,Co
6383,471,Wilson,,Florida,Co
6384,471,Bonamici,,,Co
6385,471,Takano,,,Co
6386,471,Adams,,,Co
6387,471,DeSaulnier,,,Co
6388,471,Norcross,,,Co
6389,471,Rochester,Blunt,,Co
6390,471,Krishnamoorthi,,,Co
6391,471,Shea-Porter,,,Co
6392,471,Espaillat,,,Co
6393,472,Frankel,,Florida,Primary
6394,472,Poe,,Texas,Co
6395,472,Nadler,,,Co
6396,472,Comstock,,,Co
6397,472,Rochester,Blunt,,Co
6398,473,Murray,,,Primary
6399,473,Hatch,,,Co
6400,473,Kaine,,,Co
6401,473,Scott,,,Co
6402,473,Baldwin,,,Co
6403,474,,,,Primary
6404,474,,,,Co
6405,475,,,,Primary
6406,475,,,,Co
6407,476,Hatch,,,Primary
6408,476,Bennet,,,Co
6409,476,Cornyn,,,Co
6410,476,Warner,,,Co
6411,477,Kelly,,Illinois,Primary
6412,477,Pocan,,,Co
6413,477,Evans,,,Co
6414,477,Lee,,,Co
6415,477,Slaughter,,,Co
6416,477,Swalwell,,California,Co
6417,477,Hastings,,,Co
6418,477,Butterfield,,,Co
6419,477,Cartwright,,,Co
6420,477,Norton,,,Co
6421,477,Lawrence,,,Co
6422,477,Moore,,,Co
6423,477,Richmond,,,Co
6424,477,Khanna,,,Co
6425,477,Scott,,Virginia,Co
6426,477,Clarke,,New York,Co
6427,477,Cleaver,,,Co
6428,477,Meeks,,,Co
6429,477,Thompson,,Mississippi,Co
6430,477,Veasey,,,Co
6431,477,Sewell,,Alabama,Co
6432,477,Grisham,Michelle L,New Mexico,Co
6433,477,Ryan,,Ohio,Co
6434,477,Kuster,,New Hampshire,Co
6435,477,Gutiérrez,,,Co
6436,477,Tonko,,,Co
6437,477,Adams,,,Co
6438,477,Plaskett,,,Co
6439,477,Welch,,,Co
6440,477,Esty,,Connecticut,Co
6441,478,Durbin,,,Primary
6442,478,Coons,,,Co
6443,478,Booker,,,Co
6444,478,Leahy,,,Co
6445,478,Warren,,,Co
6446,479,Roybal-Allard,,,Primary
6447,479,Ros-Lehtinen,,,Co
6448,480,Graham,,,Primary
6449,480,Durbin,,,Co
6450,480,Flake,,,Co
6451,480,Schumer,,,Co
6452,481,,,,Primary
6453,481,,,,Co
6454,482,,,,Primary
6455,482,,,,Co
6456,483,,,,Primary
6457,483,,,,Co
6458,484,Kelly,,Illinois,Primary
6459,484,Pocan,,,Co
6460,484,Evans,,,Co
6461,484,Lee,,,Co
6462,484,Slaughter,,,Co
6463,484,Swalwell,,California,Co
6464,484,Hastings,,,Co
6465,484,Butterfield,,,Co
6466,484,Cartwright,,,Co
6467,484,Norton,,,Co
6468,484,Lawrence,,,Co
6469,484,Moore,,,Co
6470,484,Richmond,,,Co
6471,484,Khanna,,,Co
6472,484,Scott,,Virginia,Co
6473,484,Clarke,,New York,Co
6474,484,Cleaver,,,Co
6475,484,Meeks,,,Co
6476,484,Thompson,,Mississippi,Co
6477,484,Veasey,,,Co
6478,484,Sewell,,Alabama,Co
6479,484,Grisham,Michelle L,New Mexico,Co
6480,484,Ryan,,Ohio,Co
6481,484,Kuster,,New Hampshire,Co
6482,484,Gutiérrez,,,Co
6483,484,Tonko,,,Co
6484,485,Royce,,California,Primary
6485,485,Engel,,,Co
6486,486,,,,Primary
6487,486,,,,Co
6488,487,Tillis,,,Primary
6489,487,Lankford,,,Co
6490,487,Hatch,,,Co
6491,488,Johnson,,,Primary
6492,488,,,,Co
6493,489,Royce,,California,Primary
6494,489,Engel,,,Co
6495,490,McCarthy,,,Primary
6496,490,,,,Co
6497,491,,,,Primary
6498,491,,,,Co
6499,492,,,,Primary
6500,492,,,,Co
6501,493,Lewis,,Minnesota,Primary
6502,493,Foxx,,,Co
6503,493,Rokita,,,Co
6504,493,Scott,,Virginia,Co
6505,493,Davis,,California,Co
6506,493,Wilson,,Florida,Co
6507,494,,,,Primary
6508,494,,,,Co
6509,495,Lofgren,,,Primary
6510,495,Boyle,Brendan F,Pennsylvania,Co
6511,495,Brownley,,California,Co
6512,495,Clay,,,Co
6513,495,Cohen,,,Co
6514,495,Davis,,California,Co
6515,495,DeFazio,,,Co
6516,495,Dingell,,,Co
6517,495,Ellison,,,Co
6518,495,Eshoo,,,Co
6519,495,Esty,,,Co
6520,495,Foster,,,Co
6521,495,Garamendi,,,Co
6522,495,Hastings,,,Co
6523,495,Hoyer,,,Co
6524,495,Huffman,,,Co
6525,495,Johnson,Eddie B,Texas,Co
6526,495,Johnson,,Georgia,Co
6527,495,Kaptur,,,Co
6528,495,Lawrence,,,Co
6529,495,Lee,,,Co
6530,495,Lowenthal,,,Co
6531,495,Matsui,,,Co
6532,495,Nadler,,,Co
6533,495,Norton,,,Co
6534,495,O'Rourke,,,Co
6535,495,Pelosi,,,Co
6536,495,Pingree,,,Co
6537,495,Price,,North Carolina,Co
6538,495,Quigley,,,Co
6539,495,Ryan,,Ohio,Co
6540,495,Sarbanes,,,Co
6541,495,Schiff,,,Co
6542,495,Shea-Porter,,,Co
6543,495,Slaughter,,,Co
6544,495,Suozzi,,,Co
6545,495,Swalwell,,California,Co
6546,495,Takano,,,Co
6547,495,Thompson,,California,Co
6548,495,Veasey,,,Co
6549,495,Welch,,,Co
6550,495,Delaney,,,Co
6551,495,Yarmuth,,,Co
6552,495,Lieu,Ted,California,Co
6553,495,Sherman,,,Co
6554,495,Larson,,Connecticut,Co
6555,495,Raskin,,,Co
6556,495,Brown,,Maryland,Co
6557,495,Nolan,,,Co
6558,496,Lewis,,Minnesota,Primary
6559,496,Foxx,,,Co
6560,496,Rokita,,,Co
6561,496,Scott,,Virginia,Co
6562,496,Davis,,California,Co
6563,496,Wilson,,Florida,Co
6564,496,Roe,,Tennessee,Co
6565,496,Mitchell,,,Co
6566,496,Stefanik,,,Co
6567,496,Ferguson,,,Co
6568,496,Wilson,,South Carolina,Co
6569,496,Davis,Danny K,Illinois,Co
6570,496,Cárdenas,,,Co
6571,496,Takano,,,Co
6572,496,Bonamici,,,Co
6573,496,Adams,,,Co
6574,496,Grijalva,,,Co
6575,496,Espaillat,,,Co
6576,496,Rochester,Blunt,,Co
6577,496,Polis,,,Co
6578,496,DeSaulnier,,,Co
6579,496,Cohen,,,Co
6580,496,Thompson,,Pennsylvania,Co
6581,496,Curbelo,,Florida,Co
6582,497,Lee,,,Primary
6583,497,Moore,,,Co
6584,497,Norton,,,Co
6585,497,DeFazio,,,Co
6586,497,Lewis,,Georgia,Co
6587,497,Grijalva,,,Co
6588,497,Conyers,,,Co
6589,497,Waters,Maxine,California,Co
6590,497,Hastings,,,Co
6591,497,Cárdenas,,,Co
6592,497,Ellison,,,Co
6593,497,Lieu,Ted,California,Co
6594,497,Davis,,California,Co
6595,497,Johnson,Eddie B,Texas,Co
6596,497,Rush,,,Co
6597,497,McGovern,,,Co
6598,497,Soto,,,Co
6599,497,Green,Al,Texas,Co
6600,497,Chu,Judy,California,Co
6601,497,DeSaulnier,,,Co
6602,497,Schakowsky,,,Co
6603,497,Payne,,,Co
6604,497,Pingree,,,Co
6605,497,Polis,,,Co
6606,497,Davis,Danny K,Illinois,Co
6607,497,Scott,,Virginia,Co
6608,497,Coleman,Watson,,Co
6609,497,Kaptur,,,Co
6610,498,Gillibrand,,,Primary
6611,498,Blumenthal,,,Co
6612,498,Cardin,,,Co
6613,498,Klobuchar,,,Co
6614,498,Markey,,,Co
6615,498,Coons,,,Co
6616,498,Hollen,Van,,Co
6617,498,Wyden,,,Co
6618,498,Brown,,,Co
6619,498,Duckworth,,,Co
6620,498,Whitehouse,,,Co
6621,498,Sanders,,,Co
6622,499,Lewis,,Georgia,Primary
6623,499,Clyburn,,,Co
6624,499,Hoyer,,,Co
6625,499,Brady,,Pennsylvania,Co
6626,499,Conyers,,,Co
6627,499,Pelosi,,,Co
6628,499,Adams,,,Co
6629,499,Aguilar,,,Co
6630,499,Barragán,,,Co
6631,499,Bass,,,Co
6632,499,Beatty,,,Co
6633,499,Bera,,,Co
6634,499,Beyer,,,Co
6635,499,Bishop,,Georgia,Co
6636,499,Blumenauer,,,Co
6637,499,Rochester,Blunt,,Co
6638,499,Bonamici,,,Co
6639,499,Bordallo,,,Co
6640,499,Boyle,Brendan F,Pennsylvania,Co
6641,499,Brown,,Maryland,Co
6642,499,Brownley,,California,Co
6643,499,Bustos,,,Co
6644,499,Butterfield,,,Co
6645,499,Capuano,,,Co
6646,499,Carbajal,,,Co
6647,499,Cárdenas,,,Co
6648,499,Carson,,Indiana,Co
6649,499,Cartwright,,,Co
6650,499,Castor,,Florida,Co
6651,499,Castro,,Texas,Co
6652,499,Chu,Judy,California,Co
6653,499,Cicilline,,,Co
6654,499,Clark,,Massachusetts,Co
6655,499,Clarke,,New York,Co
6656,499,Clay,,,Co
6657,499,Cleaver,,,Co
6658,499,Cohen,,,Co
6659,499,Connolly,,,Co
6660,499,Correa,,,Co
6661,499,Costa,,,Co
6662,499,Courtney,,,Co
6663,499,Crist,,,Co
6664,499,Crowley,,,Co
6665,499,Cummings,,,Co
6666,499,Davis,Danny K,Illinois,Co
6667,499,Davis,,California,Co
6668,499,DeFazio,,,Co
6669,499,DeGette,,,Co
6670,499,Delaney,,,Co
6671,499,DeLauro,,,Co
6672,499,Demings,,,Co
6673,499,DeSaulnier,,,Co
6674,499,Deutch,,,Co
6675,499,Dingell,,,Co
6676,499,Doyle,Michael F,Pennsylvania,Co
6677,499,Ellison,,,Co
6678,499,Engel,,,Co
6679,499,Eshoo,,,Co
6680,499,Espaillat,,,Co
6681,499,Esty,,Connecticut,Co
6682,499,Evans,,,Co
6683,499,Foster,,,Co
6684,499,Frankel,,Florida,Co
6685,499,Fudge,,,Co
6686,499,Gallego,,,Co
6687,499,Garamendi,,,Co
6688,499,Gonzalez,,Texas,Co
6689,499,Green,Al,Texas,Co
6690,499,Green,Gene,Texas,Co
6691,499,Grijalva,,,Co
6692,499,Gutiérrez,,,Co
6693,499,Hanabusa,,,Co
6694,499,Hastings,,,Co
6695,499,Heck,,,Co
6696,499,Higgins,,New York,Co
6697,499,Himes,,,Co
6698,499,Huffman,,,Co
6699,499,Lee,Jackson,,Co
6700,499,Jayapal,,,Co
6701,499,Jeffries,,,Co
6702,499,Johnson,Eddie B,Texas,Co
6703,499,Johnson,,Georgia,Co
6704,499,Kaptur,,,Co
6705,499,Keating,,,Co
6706,499,Kelly,,Illinois,Co
6707,499,Kennedy,,,Co
6708,499,Khanna,,,Co
6709,499,Kihuen,,,Co
6710,499,Kildee,,,Co
6711,499,Kilmer,,,Co
6712,499,Kind,,,Co
6713,499,Krishnamoorthi,,,Co
6714,499,Kuster,,New Hampshire,Co
6715,499,Langevin,,,Co
6716,499,Larsen,,Washington,Co
6717,499,Larson,,Connecticut,Co
6718,499,Lawrence,,,Co
6719,499,Lawson,,Florida,Co
6720,499,Lee,,,Co
6721,499,Levin,,,Co
6722,499,Lieu,Ted,California,Co
6723,499,Loebsack,,,Co
6724,499,Lofgren,,,Co
6725,499,Lowenthal,,,Co
6726,499,Lowey,,,Co
6727,499,Luján,Ben R,New Mexico,Co
6728,499,Grisham,Michelle L,New Mexico,Co
6729,499,Lynch,,,Co
6730,499,Maloney,Carolyn B,New York,Co
6731,499,Maloney,Sean P,New York,Co
6732,499,Matsui,,,Co
6733,499,McCollum,,,Co
6734,499,McEachin,,,Co
6735,499,McGovern,,,Co
6736,499,McNerney,,,Co
6737,499,Meeks,,,Co
6738,499,Meng,,,Co
6739,499,Moore,,,Co
6740,499,Moulton,,,Co
6741,499,Nadler,,,Co
6742,499,Napolitano,,,Co
6743,499,Neal,,,Co
6744,499,Nolan,,,Co
6745,499,Norcross,,,Co
6746,499,Norton,,,Co
6747,499,O'Halleran,,,Co
6748,499,O'Rourke,,,Co
6749,499,Panetta,,,Co
6750,499,Pascrell,,,Co
6751,499,Payne,,,Co
6752,499,Peters,,,Co
6753,499,Pingree,,,Co
6754,499,Plaskett,,,Co
6755,499,Pocan,,,Co
6756,499,Polis,,,Co
6757,499,Price,,North Carolina,Co
6758,499,Quigley,,,Co
6759,499,Raskin,,,Co
6760,499,Rice,,New York,Co
6761,499,Richmond,,,Co
6762,499,Rosen,,,Co
6763,499,Roybal-Allard,,,Co
6764,499,Rush,,,Co
6765,499,Ryan,,Ohio,Co
6766,499,Sablan,,,Co
6767,499,Sánchez,,,Co
6768,499,Sarbanes,,,Co
6769,499,Schakowsky,,,Co
6770,499,Schiff,,,Co
6771,499,Schneider,,,Co
6772,499,Schrader,,,Co
6773,499,Scott,David,Georgia,Co
6774,499,Scott,,Virginia,Co
6775,499,Serrano,,,Co
6776,499,Sewell,,Alabama,Co
6777,499,Shea-Porter,,,Co
6778,499,Sherman,,,Co
6779,499,Sires,,,Co
6780,499,Slaughter,,,Co
6781,499,Smith,,Washington,Co
6782,499,Soto,,,Co
6783,499,Speier,,,Co
6784,499,Suozzi,,,Co
6785,499,Swalwell,,California,Co
6786,499,Takano,,,Co
6787,499,Thompson,,Mississippi,Co
6788,499,Thompson,,California,Co
6789,499,Titus,,,Co
6790,499,Tonko,,,Co
6791,499,Vargas,,,Co
6792,499,Veasey,,,Co
6793,499,Vela,,,Co
6794,499,Velázquez,,,Co
6795,499,Schultz,Wasserman,,Co
6796,499,Coleman,Watson,,Co
6797,499,Welch,,,Co
6798,499,Wilson,,Florida,Co
6799,499,Yarmuth,,,Co
6800,500,Rubio,,,Primary
6801,500,,,,Co
6802,501,Corker,,,Primary
6803,501,,,,Co
6804,502,Gabbard,,,Primary
6805,502,Raskin,,,Co
6806,502,Lee,,,Co
6807,502,Barragán,,,Co
6808,502,Lieu,Ted,California,Co
6809,503,Garrett,,,Primary
6810,503,Jordan,,,Co
6811,504,Lee,,,Primary
6812,504,Leahy,,,Co
6813,505,Gillibrand,,,Primary
6814,505,Brown,,,Co
6815,505,Booker,,,Co
6816,505,Hirono,,,Co
6817,505,Markey,,,Co
6818,505,Merkley,,,Co
6819,505,Schatz,,,Co
6820,505,Whitehouse,,,Co
6821,505,Baldwin,,,Co
6822,505,Reed,,,Co
6823,505,Blumenthal,,,Co
6824,505,Warren,,,Co
6825,505,Durbin,,,Co
6826,505,Sanders,,,Co
6827,505,Murphy,,,Co
6828,505,Udall,,,Co
6829,505,Schumer,,,Co
6830,505,Klobuchar,,,Co
6831,505,Franken,,,Co
6832,505,Feinstein,,,Co
6833,505,Heitkamp,,,Co
6834,505,Murray,,,Co
6835,505,Hollen,Van,,Co
6836,505,Leahy,,,Co
6837,505,Duckworth,,,Co
6838,505,Menendez,,,Co
6839,505,Harris,,,Co
6840,506,Corker,,,Primary
6841,506,Corker,,,Primary
6842,506,,,,Co
6843,507,Scott,,Virginia,Primary
6844,507,Lewis,,Minnesota,Co
6845,507,Conyers,,,Co
6846,507,Love,,,Co
6847,507,Lee,Jackson,,Co
6848,507,Curbelo,,Florida,Co
6849,507,Norton,,,Co
6850,507,Fitzpatrick,,,Co
6851,508,Hatch,,,Primary
6852,508,Wyden,,,Co
6853,508,Grassley,,,Co
6854,508,Cantwell,,,Co
6855,508,Roberts,,,Co
6856,508,Cardin,,,Co
6857,508,Thune,,,Co
6858,508,Bennet,,,Co
6859,508,Isakson,,,Co
6860,508,Warner,,,Co
6861,508,Scott,,,Co
6862,508,Cassidy,,,Co
6863,508,McCaskill,,,Co
6864,509,Grijalva,,,Primary
6865,509,,,,Co
6866,510,Kelly,,Illinois,Primary
6867,510,Clark,,Massachusetts,Co
6868,510,Green,Al,Texas,Co
6869,510,Clarke,,New York,Co
6870,510,Moore,,,Co
6871,510,Serrano,,,Co
6872,510,Waters,Maxine,California,Co
6873,510,DeGette,,,Co
6874,510,Schakowsky,,,Co
6875,510,Davis,Danny K,Illinois,Co
6876,510,Hastings,,,Co
6877,510,Norton,,,Co
6878,511,DeLauro,,,Primary
6879,511,Hanabusa,,,Co
6880,511,Bonamici,,,Co
6881,511,Smith,,Washington,Co
6882,511,Green,Gene,Texas,Co
6883,511,Raskin,,,Co
6884,511,Rush,,,Co
6885,511,Jayapal,,,Co
6886,511,Lowey,,,Co
6887,511,Evans,,,Co
6888,511,Kihuen,,,Co
6889,511,McGovern,,,Co
6890,511,Soto,,,Co
6891,511,Moore,,,Co
6892,511,Shea-Porter,,,Co
6893,511,Velázquez,,,Co
6894,511,Lee,Jackson,,Co
6895,511,Maloney,Sean P,New York,Co
6896,511,Davis,Danny K,Illinois,Co
6897,511,Pocan,,,Co
6898,511,Foster,,,Co
6899,511,Hastings,,,Co
6900,511,Cummings,,,Co
6901,511,Nolan,,,Co
6902,511,Meng,,,Co
6903,511,Pingree,,,Co
6904,511,Lewis,,Georgia,Co
6905,511,Khanna,,,Co
6906,511,Walz,,,Co
6907,511,Polis,,,Co
6908,511,Vargas,,,Co
6909,511,Lee,,,Co
6910,511,Cárdenas,,,Co
6911,511,Johnson,,Georgia,Co
6912,511,Gallego,,,Co
6913,511,Veasey,,,Co
6914,511,Crowley,,,Co
6915,511,Grijalva,,,Co
6916,511,Keating,,,Co
6917,511,Meeks,,,Co
6918,511,Swalwell,,California,Co
6919,511,DeFazio,,,Co
6920,511,Butterfield,,,Co
6921,511,Lynch,,,Co
6922,511,Serrano,,,Co
6923,511,Gutiérrez,,,Co
6924,511,Slaughter,,,Co
6925,511,Bera,,,Co
6926,511,Gabbard,,,Co
6927,511,Matsui,,,Co
6928,511,Nadler,,,Co
6929,511,Schultz,Wasserman,,Co
6930,511,Doggett,,,Co
6931,511,Moulton,,,Co
6932,511,Rice,,New York,Co
6933,511,Napolitano,,,Co
6934,511,Ryan,,Ohio,Co
6935,511,Lowenthal,,,Co
6936,511,Norton,,,Co
6937,511,Grisham,Michelle L,New Mexico,Co
6938,511,Schakowsky,,,Co
6939,511,Sarbanes,,,Co
6940,511,Scott,David,Georgia,Co
6941,511,Ellison,,,Co
6942,511,Aguilar,,,Co
6943,511,Kildee,,,Co
6944,511,Garamendi,,,Co
6945,511,Larsen,,Washington,Co
6946,511,Kelly,,Illinois,Co
6947,511,Carson,,Indiana,Co
6948,511,Speier,,,Co
6949,511,Cicilline,,,Co
6950,511,Blumenauer,,,Co
6951,511,Beyer,,,Co
6952,511,Engel,,,Co
6953,511,Clark,,Massachusetts,Co
6954,511,Clarke,,New York,Co
6955,511,Capuano,,,Co
6956,511,Pascrell,,,Co
6957,511,McCollum,,,Co
6958,511,Boyle,Brendan F,Pennsylvania,Co
6959,511,Connolly,,,Co
6960,511,Langevin,,,Co
6961,511,Delaney,,,Co
6962,511,Coleman,Watson,,Co
6963,511,Norcross,,,Co
6964,511,Cohen,,,Co
6965,511,Price,,North Carolina,Co
6966,511,Dingell,,,Co
6967,511,Tonko,,,Co
6968,511,Scott,,Virginia,Co
6969,511,Kaptur,,,Co
6970,511,Takano,,,Co
6971,511,Courtney,,,Co
6972,511,Chu,Judy,California,Co
6973,511,Lawrence,,,Co
6974,511,Torres,,,Co
6975,511,Lofgren,,,Co
6976,511,Payne,,,Co
6977,511,Castor,,Florida,Co
6978,511,Jeffries,,,Co
6979,511,Perlmutter,,,Co
6980,511,Larson,,Connecticut,Co
6981,511,Maloney,Carolyn B,New York,Co
6982,511,Roybal-Allard,,,Co
6983,511,Thompson,,California,Co
6984,511,Fudge,,,Co
6985,511,Krishnamoorthi,,,Co
6986,511,Adams,,,Co
6987,511,Huffman,,,Co
6988,511,Wilson,,Florida,Co
6989,511,Higgins,,New York,Co
6990,511,Rochester,Blunt,,Co
6991,512,Conyers,,,Primary
6992,512,Nadler,,,Co
6993,512,Kaptur,,,Co
6994,512,Wilson,,Florida,Co
6995,512,Slaughter,,,Co
6996,512,Ellison,,,Co
6997,512,Schakowsky,,,Co
6998,512,Moore,,,Co
6999,512,Capuano,,,Co
7000,512,Grijalva,,,Co
7001,512,Pocan,,,Co
7002,512,McGovern,,,Co
7003,512,Norton,,,Co
7004,512,Veasey,,,Co
7005,512,Serrano,,,Co
7006,512,Clarke,,New York,Co
7007,512,Lawrence,,,Co
7008,512,Lewis,,Georgia,Co
7009,512,Cummings,,,Co
7010,512,Davis,Danny K,Illinois,Co
7011,512,Johnson,Eddie B,Texas,Co
7012,512,Garamendi,,,Co
7013,512,Ryan,,Ohio,Co
7014,512,Meeks,,,Co
7015,512,Chu,Judy,California,Co
7016,512,Green,Al,Texas,Co
7017,512,Beatty,,,Co
7018,512,Nolan,,,Co
7019,512,Raskin,,,Co
7020,513,Flake,,,Primary
7021,513,,,,Co
7022,514,Flake,,,Primary
7023,514,,,,Co
7024,515,Hurd,,,Primary
7025,515,Aguilar,,,Co
7026,515,Upton,,,Co
7027,515,Ros-Lehtinen,,,Co
7028,515,Dent,,,Co
7029,515,Amodei,,,Co
7030,515,Barton,,,Co
7031,515,Stefanik,,,Co
7032,515,Valadao,,,Co
7033,515,Faso,,,Co
7034,515,Denham,,,Co
7035,515,Lance,,,Co
7036,515,Katko,,,Co
7037,515,Fitzpatrick,,,Co
7038,515,Love,,,Co
7039,515,Brooks,,Indiana,Co
7040,515,González-Colón,,Puerto Rico,Co
7041,515,Newhouse,,,Co
7042,515,Stivers,,,Co
7043,515,Shuster,,,Co
7044,515,Costello,,Pennsylvania,Co
7045,515,King,,New York,Co
7046,515,Knight,,,Co
7047,515,Reichert,,,Co
7048,515,Flores,,,Co
7049,515,Bacon,,,Co
7050,515,Sewell,,Alabama,Co
7051,515,Welch,,,Co
7052,515,Clarke,,New York,Co
7053,515,Roybal-Allard,,,Co
7054,515,Grisham,Michelle L,New Mexico,Co
7055,515,O'Halleran,,,Co
7056,515,Crist,,,Co
7057,515,Carbajal,,,Co
7058,515,Sinema,,,Co
7059,515,Rosen,,,Co
7060,515,Ruiz,,,Co
7061,515,Cuellar,,,Co
7062,515,Johnson,Eddie B,Texas,Co
7063,515,Chu,Judy,California,Co
7064,515,Peters,,,Co
7065,515,Schneider,,,Co
7066,515,Lofgren,,,Co
7067,515,Gottheimer,,,Co
7068,515,Bustos,,,Co
7069,515,Himes,,,Co
7070,515,Polis,,,Co
7071,515,Richmond,,,Co
7072,515,Rice,,New York,Co
7073,515,DelBene,,,Co
7074,516,Coons,,,Primary
7075,516,McCain,,,Co
7076,517,,,,Primary
7077,517,Yoder,,,Co
7078,518,Pittenger,,,Primary
7079,518,,,,Co
7080,519,,,,Primary
7081,519,,,,Co
7082,520,Buchanan,,,Primary
7083,520,Murphy,,Florida,Co
7084,521,Meadows,,,Primary
7085,521,,,,Co
7086,522,,,,Primary
7087,522,,,,Co
7088,523,,,,Primary
7089,523,,,,Co
7090,524,Collins,,Georgia,Primary
7091,524,Jeffries,,,Co
7092,524,Goodlatte,,,Co
7093,524,Bass,,,Co
7094,525,Collins,,Georgia,Primary
7095,525,Jeffries,,,Co
7096,525,Goodlatte,,,Co
7097,525,Bass,,,Co
7098,525,Ellison,,,Co
7099,525,Gabbard,,,Co
7100,525,Rodgers,McMorris,,Co
7101,525,Marino,,,Co
7102,525,Meeks,,,Co
7103,525,Ryan,,Ohio,Co
7104,525,Handel,,,Co
7105,525,Sensenbrenner,,,Co
7106,525,Smucker,,,Co
7107,525,Rothfus,,,Co
7108,525,Blum,,,Co
7109,525,Suozzi,,,Co
