,Name,Link,OfficialTitle,BillStage,Date,LegisType,CommitteeName,SponsorLastName,SponsorFirstName,SponsorState,CoSponsorLastName,CoSponsorFirstName,CoSponsorState
185,BILLS-115hr1533ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1533ih/xml/BILLS-115hr1533ih.xml,,,,,,,,,,,
186,BILLS-115hr3273ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3273ih/xml/BILLS-115hr3273ih.xml,,,,,,,,,,,
187,BILLS-115sres552is,https://www.govinfo.gov/content/pkg/BILLS-115sres552is/xml/BILLS-115sres552is.xml,,,,,,,,,,,
188,BILLS-115hr2826ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2826ih/xml/BILLS-115hr2826ih.xml,,,,,,,,,,,
189,BILLS-115s1999is,https://www.govinfo.gov/content/pkg/BILLS-115s1999is/xml/BILLS-115s1999is.xml,,,,,,,,,,,
190,BILLS-115hres758ih,https://www.govinfo.gov/content/pkg/BILLS-115hres758ih/xml/BILLS-115hres758ih.xml,,,,,,,,,,,
191,BILLS-115hr2365ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2365ih/xml/BILLS-115hr2365ih.xml,,,,,,,,,,,
192,BILLS-115s3776is,https://www.govinfo.gov/content/pkg/BILLS-115s3776is/xml/BILLS-115s3776is.xml,,,,,,,,,,,
193,BILLS-115hres1004ih,https://www.govinfo.gov/content/pkg/BILLS-115hres1004ih/xml/BILLS-115hres1004ih.xml,,,,,,,,,,,
194,BILLS-115hr7103ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7103ih/xml/BILLS-115hr7103ih.xml,,,,,,,,,,,
195,BILLS-115hr1498ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1498ih/xml/BILLS-115hr1498ih.xml,,,,,,,,,,,
196,BILLS-115hconres25ih,https://www.govinfo.gov/content/pkg/BILLS-115hconres25ih/xml/BILLS-115hconres25ih.xml,,,,,,,,,,,
197,BILLS-115sres45ats,https://www.govinfo.gov/content/pkg/BILLS-115sres45ats/xml/BILLS-115sres45ats.xml,,,,,,,,,,,
198,BILLS-115hr3658ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3658ih/xml/BILLS-115hr3658ih.xml,,,,,,,,,,,
199,BILLS-115s3018is,https://www.govinfo.gov/content/pkg/BILLS-115s3018is/xml/BILLS-115s3018is.xml,,,,,,,,,,,
200,BILLS-115hres869ih,https://www.govinfo.gov/content/pkg/BILLS-115hres869ih/xml/BILLS-115hres869ih.xml,,,,,,,,,,,
201,BILLS-115hres463ih,https://www.govinfo.gov/content/pkg/BILLS-115hres463ih/xml/BILLS-115hres463ih.xml,,,,,,,,,,,
202,BILLS-115sres413ats,https://www.govinfo.gov/content/pkg/BILLS-115sres413ats/xml/BILLS-115sres413ats.xml,,,,,,,,,,,
203,BILLS-115hr1648ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1648ih/xml/BILLS-115hr1648ih.xml,,,,,,,,,,,
204,BILLS-115s3082is,https://www.govinfo.gov/content/pkg/BILLS-115s3082is/xml/BILLS-115s3082is.xml,,,,,,,,,,,
205,BILLS-115s3308is,https://www.govinfo.gov/content/pkg/BILLS-115s3308is/xml/BILLS-115s3308is.xml,,,,,,,,,,,
206,BILLS-115sres45is,https://www.govinfo.gov/content/pkg/BILLS-115sres45is/xml/BILLS-115sres45is.xml,,,,,,,,,,,
207,BILLS-115hr3590ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3590ih/xml/BILLS-115hr3590ih.xml,,,,,,,,,,,
208,BILLS-115s411is,https://www.govinfo.gov/content/pkg/BILLS-115s411is/xml/BILLS-115s411is.xml,,,,,,,,,,,
209,BILLS-115hr630ih,https://www.govinfo.gov/content/pkg/BILLS-115hr630ih/xml/BILLS-115hr630ih.xml,,,,,,,,,,,
210,BILLS-115hr2365rh,https://www.govinfo.gov/content/pkg/BILLS-115hr2365rh/xml/BILLS-115hr2365rh.xml,,,,,,,,,,,
211,BILLS-115hr7136ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7136ih/xml/BILLS-115hr7136ih.xml,,,,,,,,,,,
212,BILLS-115hconres44ih,https://www.govinfo.gov/content/pkg/BILLS-115hconres44ih/xml/BILLS-115hconres44ih.xml,,,,,,,,,,,
213,BILLS-115hres863ih,https://www.govinfo.gov/content/pkg/BILLS-115hres863ih/xml/BILLS-115hres863ih.xml,,,,,,,,,,,
214,BILLS-115hconres9ih,https://www.govinfo.gov/content/pkg/BILLS-115hconres9ih/xml/BILLS-115hconres9ih.xml,,,,,,,,,,,
215,BILLS-115hconres117ih,https://www.govinfo.gov/content/pkg/BILLS-115hconres117ih/xml/BILLS-115hconres117ih.xml,,,,,,,,,,,
216,BILLS-115hres143ih,https://www.govinfo.gov/content/pkg/BILLS-115hres143ih/xml/BILLS-115hres143ih.xml,,,,,,,,,,,
217,BILLS-115hr3602ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3602ih/xml/BILLS-115hr3602ih.xml,,,,,,,,,,,
218,BILLS-115hconres74ih,https://www.govinfo.gov/content/pkg/BILLS-115hconres74ih/xml/BILLS-115hconres74ih.xml,,,,,,,,,,,
219,BILLS-115hres155ih,https://www.govinfo.gov/content/pkg/BILLS-115hres155ih/xml/BILLS-115hres155ih.xml,,,,,,,,,,,
220,BILLS-115hr6148ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6148ih/xml/BILLS-115hr6148ih.xml,,,,,,,,,,,
221,BILLS-115hr6795ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6795ih/xml/BILLS-115hr6795ih.xml,,,,,,,,,,,
222,BILLS-115hr5510ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5510ih/xml/BILLS-115hr5510ih.xml,,,,,,,,,,,
223,BILLS-115hr5824ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5824ih/xml/BILLS-115hr5824ih.xml,,,,,,,,,,,
224,BILLS-115s2754is,https://www.govinfo.gov/content/pkg/BILLS-115s2754is/xml/BILLS-115s2754is.xml,,,,,,,,,,,
225,BILLS-115s2839is,https://www.govinfo.gov/content/pkg/BILLS-115s2839is/xml/BILLS-115s2839is.xml,,,,,,,,,,,
226,BILLS-115s2591is,https://www.govinfo.gov/content/pkg/BILLS-115s2591is/xml/BILLS-115s2591is.xml,,,,,,,,,,,
227,BILLS-115hr7320ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7320ih/xml/BILLS-115hr7320ih.xml,,,,,,,,,,,
228,BILLS-115hr1222ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1222ih/xml/BILLS-115hr1222ih.xml,,,,,,,,,,,
229,BILLS-115hr1222rh,https://www.govinfo.gov/content/pkg/BILLS-115hr1222rh/xml/BILLS-115hr1222rh.xml,,,,,,,,,,,
230,BILLS-115hr3980ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3980ih/xml/BILLS-115hr3980ih.xml,,,,,,,,,,,
231,BILLS-115s1324is,https://www.govinfo.gov/content/pkg/BILLS-115s1324is/xml/BILLS-115s1324is.xml,,,,,,,,,,,
232,BILLS-115hr5197ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5197ih/xml/BILLS-115hr5197ih.xml,,,,,,,,,,,
233,BILLS-115hconres41ih,https://www.govinfo.gov/content/pkg/BILLS-115hconres41ih/xml/BILLS-115hconres41ih.xml,,,,,,,,,,,
234,BILLS-115hr2841ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2841ih/xml/BILLS-115hr2841ih.xml,,,,,,,,,,,
235,BILLS-115sres69ats,https://www.govinfo.gov/content/pkg/BILLS-115sres69ats/xml/BILLS-115sres69ats.xml,,,,,,,,,,,
236,BILLS-115s477is,https://www.govinfo.gov/content/pkg/BILLS-115s477is/xml/BILLS-115s477is.xml,,,,,,,,,,,
237,BILLS-115s2516is,https://www.govinfo.gov/content/pkg/BILLS-115s2516is/xml/BILLS-115s2516is.xml,,,,,,,,,,,
238,BILLS-115sres559is,https://www.govinfo.gov/content/pkg/BILLS-115sres559is/xml/BILLS-115sres559is.xml,,,,,,,,,,,
239,BILLS-115hr1853ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1853ih/xml/BILLS-115hr1853ih.xml,,,,,,,,,,,
240,BILLS-115sres212is,https://www.govinfo.gov/content/pkg/BILLS-115sres212is/xml/BILLS-115sres212is.xml,,,,,,,,,,,
241,BILLS-115hr3123ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3123ih/xml/BILLS-115hr3123ih.xml,,,,,,,,,,,
242,BILLS-115sres563is,https://www.govinfo.gov/content/pkg/BILLS-115sres563is/xml/BILLS-115sres563is.xml,,,,,,,,,,,
243,BILLS-115hres820ih,https://www.govinfo.gov/content/pkg/BILLS-115hres820ih/xml/BILLS-115hres820ih.xml,,,,,,,,,,,
244,BILLS-115s537is,https://www.govinfo.gov/content/pkg/BILLS-115s537is/xml/BILLS-115s537is.xml,,,,,,,,,,,
245,BILLS-115hr697eh,https://www.govinfo.gov/content/pkg/BILLS-115hr697eh/xml/BILLS-115hr697eh.xml,,,,,,,,,,,
246,BILLS-115hr5193ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5193ih/xml/BILLS-115hr5193ih.xml,,,,,,,,,,,
247,BILLS-115s166is,https://www.govinfo.gov/content/pkg/BILLS-115s166is/xml/BILLS-115s166is.xml,,,,,,,,,,,
248,BILLS-115hr970ih,https://www.govinfo.gov/content/pkg/BILLS-115hr970ih/xml/BILLS-115hr970ih.xml,,,,,,,,,,,
249,BILLS-115hres974ih,https://www.govinfo.gov/content/pkg/BILLS-115hres974ih/xml/BILLS-115hres974ih.xml,,,,,,,,,,,
250,BILLS-115hr697ih,https://www.govinfo.gov/content/pkg/BILLS-115hr697ih/xml/BILLS-115hr697ih.xml,,,,,,,,,,,
251,BILLS-115hr5072ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5072ih/xml/BILLS-115hr5072ih.xml,,,,,,,,,,,
252,BILLS-115hr697rfs,https://www.govinfo.gov/content/pkg/BILLS-115hr697rfs/xml/BILLS-115hr697rfs.xml,,,,,,,,,,,
253,BILLS-115s235is,https://www.govinfo.gov/content/pkg/BILLS-115s235is/xml/BILLS-115s235is.xml,,,,,,,,,,,
254,BILLS-115hr579ih,https://www.govinfo.gov/content/pkg/BILLS-115hr579ih/xml/BILLS-115hr579ih.xml,,,,,,,,,,,
255,BILLS-115s1050rfh,https://www.govinfo.gov/content/pkg/BILLS-115s1050rfh/xml/BILLS-115s1050rfh.xml,,,,,,,,,,,
256,BILLS-115s1050enr,https://www.govinfo.gov/content/pkg/BILLS-115s1050enr/xml/BILLS-115s1050enr.xml,,,,,,,,,,,
257,BILLS-115s2275is,https://www.govinfo.gov/content/pkg/BILLS-115s2275is/xml/BILLS-115s2275is.xml,,,,,,,,,,,
258,BILLS-115hr7214ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7214ih/xml/BILLS-115hr7214ih.xml,,,,,,,,,,,
259,BILLS-115hr691ih,https://www.govinfo.gov/content/pkg/BILLS-115hr691ih/xml/BILLS-115hr691ih.xml,,,,,,,,,,,
260,BILLS-115s1050es,https://www.govinfo.gov/content/pkg/BILLS-115s1050es/xml/BILLS-115s1050es.xml,,,,,,,,,,,
261,BILLS-115s3195is,https://www.govinfo.gov/content/pkg/BILLS-115s3195is/xml/BILLS-115s3195is.xml,,,,,,,,,,,
262,BILLS-115hr3844ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3844ih/xml/BILLS-115hr3844ih.xml,,,,,,,,,,,
263,BILLS-115hr6383ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6383ih/xml/BILLS-115hr6383ih.xml,,,,,,,,,,,
264,BILLS-115hr5115ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5115ih/xml/BILLS-115hr5115ih.xml,,,,,,,,,,,
265,BILLS-115hr1553ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1553ih/xml/BILLS-115hr1553ih.xml,,,,,,,,,,,
266,BILLS-115hr901ih,https://www.govinfo.gov/content/pkg/BILLS-115hr901ih/xml/BILLS-115hr901ih.xml,,,,,,,,,,,
267,BILLS-115hr7035ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7035ih/xml/BILLS-115hr7035ih.xml,,,,,,,,,,,
268,BILLS-115hr2325ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2325ih/xml/BILLS-115hr2325ih.xml,,,,,,,,,,,
269,BILLS-115hr5001ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5001ih/xml/BILLS-115hr5001ih.xml,,,,,,,,,,,
270,BILLS-115hr1374ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1374ih/xml/BILLS-115hr1374ih.xml,,,,,,,,,,,
271,BILLS-115hr1963ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1963ih/xml/BILLS-115hr1963ih.xml,,,,,,,,,,,
272,BILLS-115s858is,https://www.govinfo.gov/content/pkg/BILLS-115s858is/xml/BILLS-115s858is.xml,,,,,,,,,,,
273,BILLS-115s3660is,https://www.govinfo.gov/content/pkg/BILLS-115s3660is/xml/BILLS-115s3660is.xml,,,,,,,,,,,
274,BILLS-115s329is,https://www.govinfo.gov/content/pkg/BILLS-115s329is/xml/BILLS-115s329is.xml,,,,,,,,,,,
275,BILLS-115hr7345ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7345ih/xml/BILLS-115hr7345ih.xml,,,,,,,,,,,
276,BILLS-115hr4184ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4184ih/xml/BILLS-115hr4184ih.xml,,,,,,,,,,,
277,BILLS-115hr4130ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4130ih/xml/BILLS-115hr4130ih.xml,,,,,,,,,,,
278,BILLS-115hr2161ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2161ih/xml/BILLS-115hr2161ih.xml,,,,,,,,,,,
279,BILLS-115s3076is,https://www.govinfo.gov/content/pkg/BILLS-115s3076is/xml/BILLS-115s3076is.xml,,,,,,,,,,,
280,BILLS-115sres404ats,https://www.govinfo.gov/content/pkg/BILLS-115sres404ats/xml/BILLS-115sres404ats.xml,,,,,,,,,,,
281,BILLS-115hr1748ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1748ih/xml/BILLS-115hr1748ih.xml,,,,,,,,,,,
282,BILLS-115hr6698ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6698ih/xml/BILLS-115hr6698ih.xml,,,,,,,,,,,
283,BILLS-115sres366is,https://www.govinfo.gov/content/pkg/BILLS-115sres366is/xml/BILLS-115sres366is.xml,,,,,,,,,,,
284,BILLS-115s647is,https://www.govinfo.gov/content/pkg/BILLS-115s647is/xml/BILLS-115s647is.xml,,,,,,,,,,,
285,BILLS-115s1050is,https://www.govinfo.gov/content/pkg/BILLS-115s1050is/xml/BILLS-115s1050is.xml,,,,,,,,,,,
286,BILLS-115hres563ih,https://www.govinfo.gov/content/pkg/BILLS-115hres563ih/xml/BILLS-115hres563ih.xml,,,,,,,,,,,
287,BILLS-115sres404is,https://www.govinfo.gov/content/pkg/BILLS-115sres404is/xml/BILLS-115sres404is.xml,,,,,,,,,,,
288,BILLS-115s2407is,https://www.govinfo.gov/content/pkg/BILLS-115s2407is/xml/BILLS-115s2407is.xml,,,,,,,,,,,
289,BILLS-115hr4152ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4152ih/xml/BILLS-115hr4152ih.xml,,,,,,,,,,,
290,BILLS-115hr5942ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5942ih/xml/BILLS-115hr5942ih.xml,,,,,,,,,,,
291,BILLS-115s2019is,https://www.govinfo.gov/content/pkg/BILLS-115s2019is/xml/BILLS-115s2019is.xml,,,,,,,,,,,
292,BILLS-115hres720ih,https://www.govinfo.gov/content/pkg/BILLS-115hres720ih/xml/BILLS-115hres720ih.xml,,,,,,,,,,,
293,BILLS-115hr6103ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6103ih/xml/BILLS-115hr6103ih.xml,,,,,,,,,,,
294,BILLS-115s788is,https://www.govinfo.gov/content/pkg/BILLS-115s788is/xml/BILLS-115s788is.xml,,,,,,,,,,,
295,BILLS-115hr2358ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2358ih/xml/BILLS-115hr2358ih.xml,,,,,,,,,,,
296,BILLS-115s3363is,https://www.govinfo.gov/content/pkg/BILLS-115s3363is/xml/BILLS-115s3363is.xml,,,,,,,,,,,
297,BILLS-115hr6925ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6925ih/xml/BILLS-115hr6925ih.xml,,,,,,,,,,,
298,BILLS-115hr6336ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6336ih/xml/BILLS-115hr6336ih.xml,,,,,,,,,,,
299,BILLS-115s3117is,https://www.govinfo.gov/content/pkg/BILLS-115s3117is/xml/BILLS-115s3117is.xml,,,,,,,,,,,
300,BILLS-115s1942is,https://www.govinfo.gov/content/pkg/BILLS-115s1942is/xml/BILLS-115s1942is.xml,,,,,,,,,,,
301,BILLS-115s1942rs,https://www.govinfo.gov/content/pkg/BILLS-115s1942rs/xml/BILLS-115s1942rs.xml,,,,,,,,,,,
302,BILLS-115s1270is,https://www.govinfo.gov/content/pkg/BILLS-115s1270is/xml/BILLS-115s1270is.xml,,,,,,,,,,,
303,BILLS-115hr6374rfs,https://www.govinfo.gov/content/pkg/BILLS-115hr6374rfs/xml/BILLS-115hr6374rfs.xml,,,,,,,,,,,
304,BILLS-115hr6374eh,https://www.govinfo.gov/content/pkg/BILLS-115hr6374eh/xml/BILLS-115hr6374eh.xml,,,,,,,,,,,
305,BILLS-115hres132ih,https://www.govinfo.gov/content/pkg/BILLS-115hres132ih/xml/BILLS-115hres132ih.xml,,,,,,,,,,,
306,BILLS-115hr791ih,https://www.govinfo.gov/content/pkg/BILLS-115hr791ih/xml/BILLS-115hr791ih.xml,,,,,,,,,,,
307,BILLS-115s2163is,https://www.govinfo.gov/content/pkg/BILLS-115s2163is/xml/BILLS-115s2163is.xml,,,,,,,,,,,
308,BILLS-115hr4485ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4485ih/xml/BILLS-115hr4485ih.xml,,,,,,,,,,,
309,BILLS-115hr164ih,https://www.govinfo.gov/content/pkg/BILLS-115hr164ih/xml/BILLS-115hr164ih.xml,,,,,,,,,,,
310,BILLS-115hr6374rh,https://www.govinfo.gov/content/pkg/BILLS-115hr6374rh/xml/BILLS-115hr6374rh.xml,,,,,,,,,,,
311,BILLS-115hr2652ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2652ih/xml/BILLS-115hr2652ih.xml,,,,,,,,,,,
312,BILLS-115hr2676ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2676ih/xml/BILLS-115hr2676ih.xml,,,,,,,,,,,
313,BILLS-115hr4576ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4576ih/xml/BILLS-115hr4576ih.xml,,,,,,,,,,,
314,BILLS-115hr2151ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2151ih/xml/BILLS-115hr2151ih.xml,,,,,,,,,,,
315,BILLS-115s954is,https://www.govinfo.gov/content/pkg/BILLS-115s954is/xml/BILLS-115s954is.xml,,,,,,,,,,,
316,BILLS-115s992is,https://www.govinfo.gov/content/pkg/BILLS-115s992is/xml/BILLS-115s992is.xml,,,,,,,,,,,
317,BILLS-115hr7307ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7307ih/xml/BILLS-115hr7307ih.xml,,,,,,,,,,,
318,BILLS-115s1942es,https://www.govinfo.gov/content/pkg/BILLS-115s1942es/xml/BILLS-115s1942es.xml,,,,,,,,,,,
319,BILLS-115hr2653ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2653ih/xml/BILLS-115hr2653ih.xml,,,,,,,,,,,
320,BILLS-115s2722is,https://www.govinfo.gov/content/pkg/BILLS-115s2722is/xml/BILLS-115s2722is.xml,,,,,,,,,,,
321,BILLS-115s1258is,https://www.govinfo.gov/content/pkg/BILLS-115s1258is/xml/BILLS-115s1258is.xml,,,,,,,,,,,
322,BILLS-115s121is,https://www.govinfo.gov/content/pkg/BILLS-115s121is/xml/BILLS-115s121is.xml,,,,,,,,,,,
323,BILLS-115hr3721ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3721ih/xml/BILLS-115hr3721ih.xml,,,,,,,,,,,
324,BILLS-115hr7031ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7031ih/xml/BILLS-115hr7031ih.xml,,,,,,,,,,,
325,BILLS-115hr1570ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1570ih/xml/BILLS-115hr1570ih.xml,,,,,,,,,,,
326,BILLS-115hr1318ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1318ih/xml/BILLS-115hr1318ih.xml,,,,,,,,,,,
327,BILLS-115hr6612ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6612ih/xml/BILLS-115hr6612ih.xml,,,,,,,,,,,
328,BILLS-115hr7262ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7262ih/xml/BILLS-115hr7262ih.xml,,,,,,,,,,,
329,BILLS-115s2829is,https://www.govinfo.gov/content/pkg/BILLS-115s2829is/xml/BILLS-115s2829is.xml,,,,,,,,,,,
330,BILLS-115s827is,https://www.govinfo.gov/content/pkg/BILLS-115s827is/xml/BILLS-115s827is.xml,,,,,,,,,,,
331,BILLS-115s1312is,https://www.govinfo.gov/content/pkg/BILLS-115s1312is/xml/BILLS-115s1312is.xml,,,,,,,,,,,
332,BILLS-115hres1042ih,https://www.govinfo.gov/content/pkg/BILLS-115hres1042ih/xml/BILLS-115hres1042ih.xml,,,,,,,,,,,
333,BILLS-115hr1906ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1906ih/xml/BILLS-115hr1906ih.xml,,,,,,,,,,,
334,BILLS-115s1112is,https://www.govinfo.gov/content/pkg/BILLS-115s1112is/xml/BILLS-115s1112is.xml,,,,,,,,,,,
335,BILLS-115hr5146ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5146ih/xml/BILLS-115hr5146ih.xml,,,,,,,,,,,
336,BILLS-115s3503is,https://www.govinfo.gov/content/pkg/BILLS-115s3503is/xml/BILLS-115s3503is.xml,,,,,,,,,,,
337,BILLS-115s2960is,https://www.govinfo.gov/content/pkg/BILLS-115s2960is/xml/BILLS-115s2960is.xml,,,,,,,,,,,
338,BILLS-115hr391ih,https://www.govinfo.gov/content/pkg/BILLS-115hr391ih/xml/BILLS-115hr391ih.xml,,,,,,,,,,,
339,BILLS-115s3234is,https://www.govinfo.gov/content/pkg/BILLS-115s3234is/xml/BILLS-115s3234is.xml,,,,,,,,,,,
340,BILLS-115hr3493ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3493ih/xml/BILLS-115hr3493ih.xml,,,,,,,,,,,
341,BILLS-115s3543is,https://www.govinfo.gov/content/pkg/BILLS-115s3543is/xml/BILLS-115s3543is.xml,,,,,,,,,,,
342,BILLS-115hr3944ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3944ih/xml/BILLS-115hr3944ih.xml,,,,,,,,,,,
343,BILLS-115hr4918ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4918ih/xml/BILLS-115hr4918ih.xml,,,,,,,,,,,
344,BILLS-115s1918is,https://www.govinfo.gov/content/pkg/BILLS-115s1918is/xml/BILLS-115s1918is.xml,,,,,,,,,,,
345,BILLS-115hr4307ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4307ih/xml/BILLS-115hr4307ih.xml,,,,,,,,,,,
346,BILLS-115s1588is,https://www.govinfo.gov/content/pkg/BILLS-115s1588is/xml/BILLS-115s1588is.xml,,,,,,,,,,,
347,BILLS-115hr7127ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7127ih/xml/BILLS-115hr7127ih.xml,,,,,,,,,,,
348,BILLS-115s1504is,https://www.govinfo.gov/content/pkg/BILLS-115s1504is/xml/BILLS-115s1504is.xml,,,,,,,,,,,
349,BILLS-115s1630is,https://www.govinfo.gov/content/pkg/BILLS-115s1630is/xml/BILLS-115s1630is.xml,,,,,,,,,,,
350,BILLS-115hr2473eh,https://www.govinfo.gov/content/pkg/BILLS-115hr2473eh/xml/BILLS-115hr2473eh.xml,,,,,,,,,,,
351,BILLS-115s2148is,https://www.govinfo.gov/content/pkg/BILLS-115s2148is/xml/BILLS-115s2148is.xml,,,,,,,,,,,
352,BILLS-115hr3381ih,https://www.govinfo.gov/content/pkg/BILLS-115hr3381ih/xml/BILLS-115hr3381ih.xml,,,,,,,,,,,
353,BILLS-115hr2859ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2859ih/xml/BILLS-115hr2859ih.xml,,,,,,,,,,,
354,BILLS-115hr2473rfs,https://www.govinfo.gov/content/pkg/BILLS-115hr2473rfs/xml/BILLS-115hr2473rfs.xml,,,,,,,,,,,
355,BILLS-115s1804is,https://www.govinfo.gov/content/pkg/BILLS-115s1804is/xml/BILLS-115s1804is.xml,,,,,,,,,,,
356,BILLS-115s362is,https://www.govinfo.gov/content/pkg/BILLS-115s362is/xml/BILLS-115s362is.xml,,,,,,,,,,,
357,BILLS-115hr676ih,https://www.govinfo.gov/content/pkg/BILLS-115hr676ih/xml/BILLS-115hr676ih.xml,,,,,,,,,,,
358,BILLS-115hr485ih,https://www.govinfo.gov/content/pkg/BILLS-115hr485ih/xml/BILLS-115hr485ih.xml,,,,,,,,,,,
359,BILLS-115hr5965ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5965ih/xml/BILLS-115hr5965ih.xml,,,,,,,,,,,
360,BILLS-115hr2725ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2725ih/xml/BILLS-115hr2725ih.xml,,,,,,,,,,,
361,BILLS-115hres246ih,https://www.govinfo.gov/content/pkg/BILLS-115hres246ih/xml/BILLS-115hres246ih.xml,,,,,,,,,,,
362,BILLS-115hr7142ih,https://www.govinfo.gov/content/pkg/BILLS-115hr7142ih/xml/BILLS-115hr7142ih.xml,,,,,,,,,,,
363,BILLS-115hr4115ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4115ih/xml/BILLS-115hr4115ih.xml,,,,,,,,,,,
364,BILLS-115hr5374ih,https://www.govinfo.gov/content/pkg/BILLS-115hr5374ih/xml/BILLS-115hr5374ih.xml,,,,,,,,,,,
365,BILLS-115s636is,https://www.govinfo.gov/content/pkg/BILLS-115s636is/xml/BILLS-115s636is.xml,,,,,,,,,,,
366,BILLS-115hr2961ih,https://www.govinfo.gov/content/pkg/BILLS-115hr2961ih/xml/BILLS-115hr2961ih.xml,,,,,,,,,,,
367,BILLS-115hr6677ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6677ih/xml/BILLS-115hr6677ih.xml,,,,,,,,,,,
368,BILLS-115hr6669ih,https://www.govinfo.gov/content/pkg/BILLS-115hr6669ih/xml/BILLS-115hr6669ih.xml,,,,,,,,,,,
369,BILLS-115s2584is,https://www.govinfo.gov/content/pkg/BILLS-115s2584is/xml/BILLS-115s2584is.xml,,,,,,,,,,,
370,BILLS-115hr1921ih,https://www.govinfo.gov/content/pkg/BILLS-115hr1921ih/xml/BILLS-115hr1921ih.xml,,,,,,,,,,,
371,BILLS-115s2986is,https://www.govinfo.gov/content/pkg/BILLS-115s2986is/xml/BILLS-115s2986is.xml,,,,,,,,,,,
372,BILLS-115hr4957ih,https://www.govinfo.gov/content/pkg/BILLS-115hr4957ih/xml/BILLS-115hr4957ih.xml,,,,,,,,,,,
373,BILLS-115s2387is,https://www.govinfo.gov/content/pkg/BILLS-115s2387is/xml/BILLS-115s2387is.xml,,,,,,,,,,,
